code,code_name,code_short
sz.000805,*ST炎黄,000805
sz.000806,银河退,000806
sz.000807,云铝股份,000807
sz.000809,和展能源,000809
sz.000810,创维数字,000810
sz.000811,冰轮环境,000811
sz.000812,陕西金叶,000812
sz.000813,德展健康,000813
sz.000815,美利云,000815
sz.000816,智慧农业,000816
sz.000817,辽河油田,000817
sz.000818,航锦科技,000818
sz.000819,岳阳兴长,000819
sz.000820,*ST节能,000820
sz.000821,ST京机,000821
sz.000822,山东海化,000822
sz.000823,超声电子,000823
sz.000825,太钢不锈,000825
sz.000826,*ST启环,000826
sz.000827,*ST长兴,000827
sz.000828,东莞控股,000828
sz.000829,天音控股,000829
sz.000830,鲁西化工,000830
sz.000831,中国稀土,000831
sz.000832,*ST龙涤,000832
sz.000833,粤桂股份,000833
sz.000835,长动退,000835
sz.000836,ST富通,000836
sz.000837,秦川机床,000837
sz.000838,*ST发展,000838
sz.000839,国安股份,000839
sz.000848,承德露露,000848
sz.000850,华茂股份,000850
sz.000851,*ST高鸿,000851
sz.000852,石化机械,000852
sz.000856,冀东装备,000856
sz.000858,五粮液,000858
sz.000859,国风新材,000859
sz.000860,顺鑫农业,000860
sz.000861,海印股份,000861
sz.000862,银星能源,000862
sz.000863,三湘印象,000863
sz.000866,扬子石化,000866
sz.000868,安凯客车,000868
sz.000869,张裕A,000869
sz.000875,电投绿能,000875
sz.000876,新希望,000876
sz.000877,天山股份,000877
sz.000878,云南铜业,000878
sz.000880,潍柴重机,000880
sz.000881,中广核技,000881
sz.000882,华联股份,000882
sz.000883,湖北能源,000883
sz.000885,城发环境,000885
sz.000886,海南高速,000886
sz.000887,中鼎股份,000887
sz.000888,峨眉山A,000888
sz.000889,中嘉博创,000889
sz.000890,法尔胜,000890
sz.000892,欢瑞世纪,000892
sz.000893,亚钾国际,000893
sz.000895,双汇发展,000895
sz.000897,津滨发展,000897
sz.000898,鞍钢股份,000898
sz.000899,赣能股份,000899
sz.000900,现代投资,000900
sz.000901,航天科技,000901
sz.000902,新洋丰,000902
sz.000903,ST云动,000903
sz.000905,厦门港务,000905
sz.000906,浙商中拓,000906
sz.000908,ST景峰,000908
sz.000909,*ST数源,000909
sz.000910,大亚圣象,000910
sz.000911,*ST广糖,000911
sz.000912,泸天化,000912
sz.000913,钱江摩托,000913
sz.000915,华特达因,000915
sz.000916,华北高速,000916
sz.000917,电广传媒,000917
sz.000918,*ST嘉凯,000918
sz.000919,金陵药业,000919
sz.000920,沃顿科技,000920
sz.000921,海信家电,000921
sz.000922,佳电股份,000922
sz.000923,河钢资源,000923
sz.000925,众合科技,000925
sz.000926,福星股份,000926
sz.000927,中国铁物,000927
sz.000928,中钢国际,000928
sz.000929,*ST兰黄,000929
sz.000930,中粮科技,000930
sz.000931,中关村,000931
sz.000932,华菱钢铁,000932
sz.000933,神火股份,000933
sz.000935,四川双马,000935
sz.000936,华西股份,000936
sz.000937,冀中能源,000937
sz.000938,紫光股份,000938
sz.000939,凯迪退,000939
sz.000948,南天信息,000948
sz.000949,新乡化纤,000949
sz.000950,重药控股,000950
sz.000951,中国重汽,000951
sz.000952,广济药业,000952
sz.000953,河化股份,000953
sz.000955,欣龙控股,000955
sz.000956,中原油气,000956
sz.000957,中通客车,000957
sz.000958,电投产融,000958
sz.000959,首钢股份,000959
sz.000960,锡业股份,000960
sz.000961,ST中南,000961
sz.000962,东方钽业,000962
sz.000963,华东医药,000963
sz.000965,天保基建,000965
sz.000966,长源电力,000966
sz.000967,盈峰环境,000967
sz.000968,蓝焰控股,000968
sz.000969,安泰科技,000969
sz.000970,中科三环,000970
sz.000971,*ST高升,000971
sz.000972,*ST中基,000972
sz.000973,佛塑科技,000973
sz.000975,山金国际,000975
sz.000976,*ST华铁,000976
sz.000977,浪潮信息,000977
sz.000978,桂林旅游,000978
sz.000979,中弘退,000979
sz.000980,众泰汽车,000980
sz.000981,山子高科,000981
sz.000982,中银绒业,000982
sz.000983,山西焦煤,000983
sz.000985,大庆华科,000985
sz.000987,越秀资本,000987
sz.000988,华工科技,000988
sz.000989,九芝堂,000989
sz.000990,诚志股份,000990
sz.000993,闽东电力,000993
sz.000995,皇台酒业,000995
sz.000996,中期退,000996
sz.000997,新大陆,000997
sz.000998,隆平高科,000998
sz.000999,华润三九,000999
sz.001201,东瑞股份,001201
sz.001202,炬申股份,001202
sz.001203,大中矿业,001203
sz.001205,盛航股份,001205
sz.001206,依依股份,001206
sz.001207,联科科技,001207
sz.001208,华菱线缆,001208
sz.001209,洪兴股份,001209
sz.001210,金房能源,001210
sz.001211,双枪科技,001211
sz.001212,中旗新材,001212
sz.001213,中铁特货,001213
sz.001215,千味央厨,001215
sz.001216,华瓷股份,001216
sz.001217,华尔泰,001217
sz.001218,丽臣实业,001218
sz.001219,青岛食品,001219
sz.001220,世盟股份,001220
sz.001221,悍高集团,001221
sz.001222,源飞宠物,001222
sz.001223,欧克科技,001223
sz.001225,和泰机电,001225
sz.001226,拓山重工,001226
sz.001227,兰州银行,001227
sz.001228,永泰运,001228
sz.001229,魅视科技,001229
sz.001230,劲旅环境,001230
sz.001231,农心科技,001231
sz.001233,海安集团,001233
sz.001234,泰慕士,001234
sz.001236,弘业期货,001236
sz.001238,浙江正特,001238
sz.001239,永达股份,001239
sz.001255,博菲电气,001255
sz.001256,炜冈科技,001256
sz.001257,盛龙股份,001257
sz.001258,立新能源,001258
sz.001259,利仁科技,001259
sz.001260,坤泰股份,001260
sz.001266,宏英智能,001266
sz.001267,汇绿生态,001267
sz.001268,联合精密,001268
sz.001269,欧晶科技,001269
sz.001270,*ST铖昌,001270
sz.001277,速达股份,001277
sz.001278,一彬科技,001278
sz.001279,强邦新材,001279
sz.001280,中国铀业,001280
sz.001282,三联锻造,001282
sz.001283,豪鹏科技,001283
sz.001285,瑞立科密,001285
sz.001286,陕西能源,001286
sz.001287,中电港,001287
sz.001288,运机集团,001288
sz.001289,龙源电力,001289
sz.001296,长江材料,001296
sz.001298,好上好,001298
sz.001299,美能能源,001299
sz.001300,三柏硕,001300
sz.001301,尚太科技,001301
sz.001306,夏厦精密,001306
sz.001308,康冠科技,001308
sz.001309,德明利,001309
sz.001311,多利科技,001311
sz.001312,福恩股份,001312
sz.001313,粤海饲料,001313
sz.001314,亿道信息,001314
sz.001316,润贝航科,001316
sz.001317,三羊马,001317
sz.001318,阳光乳业,001318
sz.001319,铭科精技,001319
sz.001322,箭牌家居,001322
sz.001323,慕思股份,001323
sz.001324,长青科技,001324
sz.001325,元创股份,001325
sz.001326,联域股份,001326
sz.001328,登康口腔,001328
sz.001330,博纳影业,001330
sz.001331,胜通能源,001331
sz.001332,锡装股份,001332
sz.001333,光华股份,001333
sz.001335,信凯科技,001335
sz.001336,楚环科技,001336
sz.001337,四川黄金,001337
sz.001338,永顺泰,001338
sz.001339,智微智能,001339
sz.001356,富岭股份,001356
sz.001358,兴欣新材,001358
sz.001359,平安电工,001359
sz.001360,南矿集团,001360
sz.001366,播恩集团,001366
sz.001367,海森药业,001367
sz.001368,通达创智,001368
sz.001369,双欣材料,001369
sz.001373,翔腾新材,001373
sz.001376,百通能源,001376
sz.001378,德冠新材,001378
sz.001379,腾达科技,001379
sz.001380,华纬科技,001380
sz.001382,新亚电缆,001382
sz.001386,马可波罗,001386
sz.001387,雪祺电气,001387
sz.001388,信通电子,001388
sz.001389,广合科技,001389
sz.001390,古麒绒材,001390
sz.001391,国货航,001391
sz.001393,维通利,001393
sz.001395,亚联机械,001395
sz.001396,誉帆科技,001396
sz.001400,江顺科技,001400
sz.001696,宗申动力,001696
sz.001872,招商港口,001872
sz.001896,豫能控股,001896
sz.001914,招商积余,001914
sz.001965,招商公路,001965
sz.001979,招商蛇口,001979
sz.002001,新和成,002001
sz.002002,ST鸿达,002002
sz.002003,伟星股份,002003
sz.002004,华邦健康,002004
sz.002005,ST德豪,002005
sz.002006,精工科技,002006
sz.002007,华兰生物,002007
sz.002008,大族激光,002008
sz.002009,天奇股份,002009
sz.002010,传化智联,002010
sz.002011,盾安环境,002011
sz.002012,凯恩股份,002012
sz.002013,中航机电,002013
sz.002014,永新股份,002014
sz.002015,协鑫能科,002015
sz.002016,世荣兆业,002016
sz.002017,东信和平,002017
sz.002018,华信退,002018
sz.002019,亿帆医药,002019
sz.002020,京新药业,002020
sz.002021,中捷资源,002021
sz.002022,科华生物,002022
sz.002023,海特高新,002023
sz.002024,ST易购,002024
sz.002025,航天电器,002025
sz.002026,山东威达,002026
sz.002027,分众传媒,002027
sz.002028,思源电气,002028
sz.002029,七匹狼,002029
sz.002030,达安基因,002030
sz.002031,巨轮智能,002031
sz.002032,苏泊尔,002032
sz.002033,丽江股份,002033
sz.002034,旺能环境,002034
sz.002035,华帝股份,002035
sz.002036,联创电子,002036
sz.002037,保利联合,002037
sz.002038,双鹭药业,002038
sz.002039,黔源电力,002039
sz.002040,南京港,002040
sz.002041,登海种业,002041
sz.002042,华孚时尚,002042
sz.002043,兔宝宝,002043
sz.002044,美年健康,002044
sz.002045,国光电器,002045
sz.002046,国机精工,002046
sz.002047,*ST宝鹰,002047
sz.002048,宁波华翔,002048
sz.002049,紫光国微,002049
sz.002050,三花智控,002050
sz.002051,中工国际,002051
sz.002052,同洲电子,002052
sz.002053,云南能投,002053
sz.002054,德美化工,002054
sz.002055,ST得润,002055
sz.002056,横店东磁,002056
sz.002057,中钢天源,002057
sz.002058,*ST威尔,002058
sz.002059,云南旅游,002059
sz.002060,广东建工,002060
sz.002061,浙江交科,002061
sz.002062,宏润建设,002062
sz.002063,远光软件,002063
sz.002064,华峰化学,002064
sz.002065,东华软件,002065
sz.002066,瑞泰科技,002066
sz.002067,景兴纸业,002067
sz.002068,黑猫股份,002068
sz.002069,獐子岛,002069
sz.002070,众和退,002070
sz.002071,长城退,002071
sz.002072,凯瑞德,002072
sz.002073,软控股份,002073
sz.002074,国轩高科,002074
sz.002075,沙钢股份,002075
sz.002076,*ST星光,002076
sz.002077,大港股份,002077
sz.002078,太阳纸业,002078
sz.002079,苏州固锝,002079
sz.002080,中材科技,002080
sz.002081,金螳螂,002081
sz.002082,ST万邦,002082
sz.002083,孚日股份,002083
sz.002084,海鸥住工,002084
sz.002085,万丰奥威,002085
sz.002086,东方海洋,002086
sz.002087,新纺退,002087
sz.002088,鲁阳节能,002088
sz.002089,新海退,002089
sz.002090,金智科技,002090
sz.002091,江苏国泰,002091
sz.002092,中泰化学,002092
sz.002093,国脉科技,002093
sz.002094,青岛金王,002094
sz.002095,生意宝,002095
sz.002096,易普力,002096
sz.002097,山河智能,002097
sz.002098,浔兴股份,002098
sz.002099,海翔药业,002099
sz.002100,天康生物,002100
sz.002101,广东鸿图,002101
sz.002102,ST能特,002102
sz.002103,广博股份,002103
sz.002104,恒宝股份,002104
sz.002105,信隆健康,002105
sz.002106,莱宝高科,002106
sz.002107,沃华医药,002107
sz.002108,沧州明珠,002108
sz.002109,ST兴化,002109
sz.002110,三钢闽光,002110
sz.002111,威海广泰,002111
sz.002112,三变科技,002112
sz.002113,*ST天润,002113
sz.002114,罗平锌电,002114
sz.002115,三维通信,002115
sz.002116,中国海诚,002116
sz.002117,东港股份,002117
sz.002118,*ST紫鑫,002118
sz.002119,康强电子,002119
sz.002120,韵达股份,002120
sz.002121,科陆电子,002121
sz.002122,ST汇洲,002122
sz.002123,梦网科技,002123
sz.002124,天邦食品,002124
sz.002125,湘潭电化,002125
sz.002126,银轮股份,002126
sz.002127,南极电商,002127
sz.002128,电投能源,002128
sz.002129,TCL中环,002129
sz.002130,沃尔核材,002130
sz.002131,利欧股份,002131
sz.002132,恒星科技,002132
sz.002133,广宇集团,002133
sz.002134,天津普林,002134
sz.002135,东南网架,002135
sz.002136,安纳达,002136
sz.002137,实益达,002137
sz.002138,顺络电子,002138
sz.002139,拓邦股份,002139
sz.002140,东华科技,002140
sz.002141,贤丰控股,002141
sz.002142,宁波银行,002142
sz.002143,印纪退,002143
sz.002144,宏达高科,002144
sz.002145,钛能化学,002145
sz.002146,荣盛发展,002146
sz.002147,新光退,002147
sz.002148,北纬科技,002148
sz.002149,西部材料,002149
sz.002150,正泰电源,002150
sz.002151,北斗星通,002151
sz.002152,广电运通,002152
sz.002153,石基信息,002153
sz.002154,报喜鸟,002154
sz.002155,湖南黄金,002155
sz.002156,通富微电,002156
sz.002157,正邦科技,002157
sz.002158,汉钟精机,002158
sz.002159,三特索道,002159
sz.002160,常铝股份,002160
sz.002161,远望谷,002161
sz.002162,悦心健康,002162
sz.002163,海南发展,002163
sz.002164,宁波东力,002164
sz.002165,红宝丽,002165
sz.002166,莱茵生物,002166
sz.002167,东方锆业,002167
sz.002168,ST惠程,002168
sz.002169,智光电气,002169
sz.002170,芭田股份,002170
sz.002171,楚江新材,002171
sz.002172,澳洋健康,002172
sz.002173,创新医疗,002173
sz.002174,游族网络,002174
sz.002175,*ST东智,002175
sz.002176,江特电机,002176
sz.002177,御银股份,002177
sz.002178,延华智能,002178
sz.002179,中航光电,002179
sz.002180,奔图科技,002180
sz.002181,粤传媒,002181
sz.002182,宝武镁业,002182
sz.002183,怡亚通,002183
sz.002184,海得控制,002184
sz.002185,华天科技,002185
sz.002186,全聚德,002186
sz.002187,广百股份,002187
sz.002188,中天服务,002188
sz.002189,中光学,002189
sz.002190,成飞集成,002190
sz.002191,劲嘉股份,002191
sz.002192,融捷股份,002192
sz.002193,ST如意,002193
sz.002194,武汉凡谷,002194
sz.002195,岩山科技,002195
sz.002196,方正电机,002196
sz.002197,证通电子,002197
sz.002198,ST嘉应,002198
sz.002199,*ST东晶,002199
sz.002200,*ST交投,002200
sz.002201,九鼎新材,002201
sz.002202,金风科技,002202
sz.002203,海亮股份,002203
sz.002204,大连重工,002204
sz.002205,国统股份,002205
sz.002206,海利得,002206
sz.002207,*ST准油,002207
sz.002208,合肥城建,002208
sz.002209,达意隆,002209
sz.002210,飞马国际,002210
sz.002211,ST宏达,002211
sz.002212,天融信,002212
sz.002213,大为股份,002213
sz.002214,*ST大立,002214
sz.002215,诺普信,002215
sz.002216,三全食品,002216
sz.002217,合力泰,002217
sz.002218,拓日新能,002218
sz.002219,新里程,002219
sz.002220,天宝退,002220
sz.002221,东华能源,002221
sz.002222,福晶科技,002222
sz.002223,鱼跃医疗,002223
sz.002224,三力士,002224
sz.002225,濮耐股份,002225
sz.002226,江南化工,002226
sz.002227,*ST特迅,002227
sz.002228,合兴包装,002228
sz.002229,鸿博股份,002229
sz.002230,科大讯飞,002230
sz.002231,*ST奥维,002231
sz.002232,启明信息,002232
sz.002233,塔牌集团,002233
sz.002234,民和股份,002234
sz.002235,安妮股份,002235
sz.002236,大华股份,002236
sz.002237,恒邦股份,002237
sz.002238,天威视讯,002238
sz.002239,奥特佳,002239
sz.002240,盛新锂能,002240
sz.002241,歌尔股份,002241
sz.002242,九阳股份,002242
sz.002243,力合科创,002243
sz.002244,滨江集团,002244
sz.002245,蔚蓝锂芯,002245
sz.002246,北化股份,002246
sz.002247,聚力文化,002247
sz.002248,华东数控,002248
sz.002249,大洋电机,002249
sz.002250,联化科技,002250
sz.002251,步步高,002251
sz.002252,上海莱士,002252
sz.002253,*ST智胜,002253
sz.002254,泰和新材,002254
sz.002255,海陆重工,002255
sz.002256,兆新股份,002256
sz.002258,利尔化学,002258
sz.002259,升达林业,002259
sz.002260,德奥退,002260
sz.002261,拓维信息,002261
sz.002262,恩华药业,002262
sz.002263,大东南,002263
sz.002264,新华都,002264
sz.002265,建设工业,002265
sz.002266,浙富控股,002266
sz.002267,陕天然气,002267
sz.002268,电科网安,002268
sz.002269,美邦服饰,002269
sz.002270,华明装备,002270
sz.002271,东方雨虹,002271
sz.002272,川润股份,002272
sz.002273,水晶光电,002273
sz.002274,华昌化工,002274
sz.002275,桂林三金,002275
sz.002276,万马股份,002276
sz.002277,友阿股份,002277
sz.002278,神开股份,002278
sz.002279,久其软件,002279
sz.002280,ST联络,002280
sz.002281,光迅科技,002281
sz.002282,博深股份,002282
sz.002283,天润工业,002283
sz.002284,亚太股份,002284
sz.002285,世联行,002285
sz.002286,保龄宝,002286
sz.002287,奇正藏药,002287
sz.002288,*ST超华,002288
sz.002289,*ST宇顺,002289
sz.002290,禾盛新材,002290
sz.002291,遥望科技,002291
sz.002292,奥飞娱乐,002292
sz.002293,罗莱生活,002293
sz.002294,信立泰,002294
sz.002295,精艺股份,002295
sz.002296,辉煌科技,002296
sz.002297,博云新材,002297
sz.002298,中电鑫龙,002298
sz.002299,圣农发展,002299
sz.002300,太阳电缆,002300
sz.002301,齐心集团,002301
sz.002302,西部建设,002302
sz.002303,美盈森,002303
sz.002304,洋河股份,002304
sz.002305,*ST南置,002305
sz.002306,*ST云网,002306
sz.002307,北新路桥,002307
sz.002308,*ST威创,002308
sz.002309,中利集团,002309
sz.002310,东方新能,002310
sz.002311,海大集团,002311
sz.002312,川发龙蟒,002312
sz.002313,日海智能,002313
sz.002314,南山控股,002314
sz.002315,焦点科技,002315
sz.002316,亚联发展,002316
sz.002317,众生药业,002317
sz.002318,久立特材,002318
sz.002319,乐通股份,002319
sz.002320,海峡股份,002320
sz.002321,华英农业,002321
sz.002322,理工能科,002322
sz.002323,*ST雅博,002323
sz.002324,普利特,002324
sz.002325,*ST洪涛,002325
sz.002326,永太科技,002326
sz.002327,富安娜,002327
sz.002328,新朋股份,002328
sz.002329,皇氏集团,002329
sz.002330,得利斯,002330
sz.002331,皖通科技,002331
sz.002332,仙琚制药,002332
sz.002333,罗普斯金,002333
sz.002334,英威腾,002334
sz.002335,科华数据,002335
sz.002336,人乐退,002336
sz.002337,赛象科技,002337
sz.002338,奥普光电,002338
sz.002339,积成电子,002339
sz.002340,格林美,002340
sz.002341,ST新纶,002341
sz.002342,巨力索具,002342
sz.002343,慈文传媒,002343
sz.002344,海宁皮城,002344
sz.002345,潮宏基,002345
sz.002346,柘中股份,002346
sz.002347,泰尔股份,002347
sz.002348,高乐股份,002348
sz.002349,精华制药,002349
sz.002350,北京科锐,002350
sz.002351,漫步者,002351
sz.002352,顺丰控股,002352
sz.002353,杰瑞股份,002353
sz.002354,天娱数科,002354
sz.002355,兴民智通,002355
sz.002356,赫美集团,002356
sz.002357,富临运业,002357
sz.002358,森源电气,002358
sz.002359,北讯退,002359
sz.002360,ST同德,002360
sz.002361,神剑股份,002361
sz.002362,汉王科技,002362
sz.002363,隆基机械,002363
sz.002364,中恒电气,002364
sz.002365,永安药业,002365
sz.002366,融发核电,002366
sz.002367,康力电梯,002367
sz.002368,太极股份,002368
sz.002369,卓翼科技,002369
sz.002370,亚太药业,002370
sz.002371,北方华创,002371
sz.002372,伟星新材,002372
sz.002373,千方科技,002373
sz.002374,中锐股份,002374
sz.002375,亚厦股份,002375
sz.002376,新北洋,002376
sz.002377,国创高新,002377
sz.002378,章源钨业,002378
sz.002379,宏桥控股,002379
sz.002380,科远智慧,002380
sz.002381,双箭股份,002381
sz.002382,蓝帆医疗,002382
sz.002383,合众思壮,002383
sz.002384,东山精密,002384
sz.002385,大北农,002385
sz.002386,天原股份,002386
sz.002387,维信诺,002387
sz.002388,新亚制程,002388
sz.002389,航天彩虹,002389
sz.002390,信邦制药,002390
sz.002391,长青股份,002391
sz.002392,北京利尔,002392
sz.002393,力生制药,002393
sz.002394,联发股份,002394
sz.002395,双象股份,002395
sz.002396,星网锐捷,002396
sz.002397,梦洁股份,002397
sz.002398,垒知集团,002398
sz.002399,海普瑞,002399
sz.002400,省广集团,002400
sz.002401,中远海科,002401
sz.002402,和而泰,002402
sz.002403,爱仕达,002403
sz.002404,嘉欣丝绸,002404
sz.002405,四维图新,002405
sz.002406,远东传动,002406
sz.002407,多氟多,002407
sz.002408,齐翔腾达,002408
sz.002409,雅克科技,002409
sz.002410,广联达,002410
sz.002411,必康退,002411
sz.002412,汉森制药,002412
sz.002413,雷科防务,002413
sz.002414,高德红外,002414
sz.002415,海康威视,002415
sz.002416,爱施德,002416
sz.002417,深南退,002417
sz.002418,康盛股份,002418
sz.002419,天虹股份,002419
sz.002420,毅昌科技,002420
sz.002421,达实智能,002421
sz.002422,科伦药业,002422
sz.002423,中粮资本,002423
sz.002424,ST百灵,002424
sz.002425,凯撒文化,002425
sz.002426,胜利精密,002426
sz.002427,尤夫股份,002427
sz.002428,云南锗业,002428
sz.002429,兆驰股份,002429
sz.002430,杭氧股份,002430
sz.002431,ST棕榈,002431
sz.002432,九安医疗,002432
sz.002433,太安退,002433
sz.002434,万里扬,002434
sz.002435,ST长康,002435
sz.002436,兴森科技,002436
sz.002437,誉衡药业,002437
sz.002438,江苏神通,002438
sz.002439,启明星辰,002439
sz.002440,闰土股份,002440
sz.002441,众业达,002441
sz.002442,龙星科技,002442
sz.002443,金洲管道,002443
sz.002444,巨星科技,002444
sz.002445,中南文化,002445
sz.002446,盛路通信,002446
sz.002447,晨鑫退,002447
sz.002448,中原内配,002448
sz.002449,国星光电,002449
sz.002450,康得退,002450
sz.002451,摩恩电气,002451
sz.002452,长高电新,002452
sz.002453,华软科技,002453
sz.002454,松芝股份,002454
sz.002455,百川股份,002455
sz.002456,欧菲光,002456
sz.002457,青龙管业,002457
sz.002458,益生股份,002458
sz.002459,晶澳科技,002459
sz.002460,赣锋锂业,002460
sz.002461,珠江啤酒,002461
sz.002462,嘉事堂,002462
sz.002463,沪电股份,002463
sz.002464,众应退,002464
sz.002465,海格通信,002465
sz.002466,天齐锂业,002466
sz.002467,二六三,002467
sz.002468,申通快递,002468
sz.002469,三维化学,002469
sz.002470,金正大,002470
sz.002471,中超控股,002471
sz.002472,双环传动,002472
sz.002473,圣莱退,002473
sz.002474,榕基软件,002474
sz.002475,立讯精密,002475
sz.002476,宝莫股份,002476
sz.002477,雏鹰退,002477
sz.002478,常宝股份,002478
sz.002479,富春环保,002479
sz.002480,新筑股份,002480
sz.002481,双塔食品,002481
sz.002482,广田集团,002482
sz.002483,润邦股份,002483
sz.002484,江海股份,002484
sz.002485,ST雪发,002485
sz.002486,嘉麟杰,002486
sz.002487,大金重工,002487
sz.002488,金固股份,002488
sz.002489,浙江永强,002489
sz.002490,山东墨龙,002490
sz.002491,通鼎互联,002491
sz.002492,恒基达鑫,002492
sz.002493,荣盛石化,002493
sz.002494,华斯股份,002494
sz.002495,佳隆股份,002495
sz.002496,*ST辉丰,002496
sz.002497,雅化集团,002497
sz.002498,汉缆股份,002498
sz.002499,科林退,002499
sz.002500,山西证券,002500
sz.002501,*ST利源,002501
sz.002502,ST鼎龙,002502
sz.002503,*ST搜特,002503
sz.002504,*ST弘高,002504
sz.002505,鹏都农牧,002505
sz.002506,协鑫集成,002506
sz.002507,涪陵榨菜,002507
sz.002508,老板电器,002508
sz.002509,天茂退,002509
sz.002510,天汽模,002510
sz.002511,中顺洁柔,002511
sz.002512,ST达华,002512
sz.002513,蓝丰生化,002513
sz.002514,*ST宝馨,002514
sz.002515,金字火腿,002515
sz.002516,旷达科技,002516
sz.002517,恺英网络,002517
sz.002518,科士达,002518
sz.002519,银河电子,002519
sz.002520,日发精机,002520
sz.002521,齐峰新材,002521
sz.002522,浙江众成,002522
sz.002523,天桥起重,002523
sz.002524,光正眼科,002524
sz.002526,山东矿机,002526
sz.002527,新时达,002527
sz.002528,*ST英飞,002528
sz.002529,*ST海源,002529
sz.002530,金财互联,002530
sz.002531,天顺风能,002531
sz.002532,天山铝业,002532
sz.002533,金杯电工,002533
sz.002534,西子洁能,002534
sz.002535,林州重机,002535
sz.002536,飞龙股份,002536
sz.002537,海联金汇,002537
sz.002538,ST司特,002538
sz.002539,云图控股,002539
sz.002540,亚太科技,002540
sz.002541,鸿路钢构,002541
sz.002542,*ST中岩,002542
sz.002543,万和电气,002543
sz.002544,普天科技,002544
sz.002545,东方铁塔,002545
sz.002546,新联电子,002546
sz.002547,*ST春兴,002547
sz.002548,金新农,002548
sz.002549,凯美特气,002549
sz.002550,千红制药,002550
sz.002551,尚荣医疗,002551
sz.002552,宝鼎科技,002552
sz.002553,南方精工,002553
sz.002554,惠博普,002554
sz.002555,三七互娱,002555
sz.002556,辉隆股份,002556
sz.002557,洽洽食品,002557
sz.002558,巨人网络,002558
sz.002559,亚威股份,002559
sz.002560,通达股份,002560
sz.002561,徐家汇,002561
sz.002562,兄弟科技,002562
sz.002563,森马服饰,002563
sz.002564,天沃科技,002564
sz.002565,顺灏股份,002565
sz.002566,益盛药业,002566
sz.002567,唐人神,002567
sz.002568,百润股份,002568
sz.002569,*ST步森,002569
sz.002570,贝因美,002570
sz.002571,德力股份,002571
sz.002572,索菲亚,002572
sz.002573,清新环境,002573
sz.002574,明牌珠宝,002574
sz.002575,群兴玩具,002575
sz.002576,通达动力,002576
sz.002577,雷柏科技,002577
sz.002578,闽发铝业,002578
sz.002579,中京电子,002579
sz.002580,圣阳股份,002580
sz.002581,*ST未名,002581
sz.002582,好想你,002582
sz.002583,海能达,002583
sz.002584,西陇科学,002584
sz.002585,双星新材,002585
sz.002586,ST围海,002586
sz.002587,奥拓电子,002587
sz.002588,史丹利,002588
sz.002589,瑞康医药,002589
sz.002590,万安科技,002590
sz.002591,恒大高新,002591
sz.002592,ST八菱,002592
sz.002593,日上集团,002593
sz.002594,比亚迪,002594
sz.002595,豪迈科技,002595
sz.002596,海南瑞泽,002596
sz.002597,金禾实业,002597
sz.002598,ST章鼓,002598
sz.002599,盛通股份,002599
sz.002600,领益智造,002600
sz.002601,龙佰集团,002601
sz.002602,世纪华通,002602
sz.002603,以岭药业,002603
sz.002604,龙力退,002604
sz.002605,姚记科技,002605
sz.002606,大连电瓷,002606
sz.002607,中公教育,002607
sz.002608,江苏国信,002608
sz.002609,捷顺科技,002609
sz.002610,ST爱康,002610
sz.002611,东方精工,002611
sz.002612,朗姿股份,002612
sz.002613,北玻股份,002613
sz.002614,奥佳华,002614
sz.002615,哈尔斯,002615
sz.002616,长青集团,002616
sz.002617,露笑科技,002617
sz.002618,丹邦退,002618
sz.002619,*ST艾格,002619
sz.002620,*ST瑞和,002620
sz.002621,*ST美吉,002621
sz.002622,皓宸医疗,002622
sz.002623,亚玛顿,002623
sz.002624,完美世界,002624
sz.002625,光启技术,002625
sz.002626,金达威,002626
sz.002627,三峡旅游,002627
sz.002628,成都路桥,002628
sz.002629,仁智股份,002629
sz.002630,*ST华西,002630
sz.002631,德尔未来,002631
sz.002632,道明光学,002632
sz.002633,申科股份,002633
sz.002634,*ST棒杰,002634
sz.002635,安洁科技,002635
sz.002636,金安国纪,002636
sz.002637,赞宇科技,002637
sz.002638,勤上股份,002638
sz.002639,雪人集团,002639
sz.002640,跨境通,002640
sz.002641,公元股份,002641
sz.002642,荣联科技,002642
sz.002643,万润股份,002643
sz.002644,佛慈制药,002644
sz.002645,华宏科技,002645
sz.002646,天佑德酒,002646
sz.002647,仁东控股,002647
sz.002648,卫星化学,002648
sz.002649,博彦科技,002649
sz.002650,ST加加,002650
sz.002651,利君股份,002651
sz.002652,扬子新材,002652
sz.002653,海思科,002653
sz.002654,万润科技,002654
sz.002655,共达电声,002655
sz.002656,*ST摩登,002656
sz.002657,中科金财,002657
sz.002658,雪迪龙,002658
sz.002659,凯文教育,002659
sz.002660,茂硕电源,002660
sz.002661,克明食品,002661
sz.002662,峰璟股份,002662
sz.002663,普邦股份,002663
sz.002664,信质集团,002664
sz.002665,ST航高,002665
sz.002666,德联集团,002666
sz.002667,*ST威领,002667
sz.002668,TCL智家,002668
sz.002669,康达新材,002669
sz.002670,国盛证券,002670
sz.002671,龙泉股份,002671
sz.002672,东江环保,002672
sz.002673,西部证券,002673
sz.002674,兴业科技,002674
sz.002675,东诚药业,002675
sz.002676,顺威股份,002676
sz.002677,浙江美大,002677
sz.002678,珠江钢琴,002678
sz.002679,福建金森,002679
sz.002680,长生退,002680
sz.002681,奋达科技,002681
